Date,open,high,low,close,volume,Target_Dir,Log_Ret_t,RSI_14,MACD_Signal,ATR_14,VIX_Change,Term_Spread,Oil_Ret,Gold_Ret,FG_Index,FG_Delta,FG_Zone,SVI_Market,SVI_Index
2018-05-31,2720.97998046875,2722.5,2700.679931640625,2705.27001953125,4241100000,1,-0.006903333243434208,47.10827628488012,-2.081228976007914,26.781785284432456,0.4900000000000002,0.010000000000000231,0.007352008959249945,-0.0010762796451007667,1.0,1.0,0.0,-0.625022336370629,-0.2955493149888203
2018-06-01,2718.699951171875,2736.929931640625,2718.699951171875,2734.6201171875,3694310000,1,0.01079079970923988,58.537118604915726,-0.93044472967925,27.432202194424796,-1.9699999999999989,-0.010000000000000231,-0.0253010383239589,-0.004084885026490751,-2.0,-2.0,0.0,-0.5821812373173586,-0.23522233958142197
2018-06-04,2741.669921875,2749.159912109375,2740.5400390625,2746.8701171875,3410090000,1,0.004469594898352221,62.445125164178606,0.5045025618217682,25.713214558084825,-0.7200000000000006,0.0,-0.01527572792842253,-0.0013138633414813785,2.0,2.0,0.0,0.439696865275764,2.28045790446258
2018-06-05,2748.4599609375,2752.610107421875,2739.510009765625,2748.800048828125,3523550000,1,0.0007023462695756739,63.07773778386148,1.3825829202027773,24.03146563784018,-0.33999999999999986,0.009999999999999787,-0.006834362304351104,0.0033969186184965657,0.0,0.0,0.0,0.4183056231984548,2.038162760407584
2018-06-06,2753.25,2772.389892578125,2748.4599609375,2772.35009765625,3662780000,0,0.008530900637311972,70.1559961643338,3.24219363409207,24.017927771544823,-0.7599999999999998,0.020000000000000462,0.004379369254639659,-0.00030835151545212326,-1.0,-1.0,0.0,0.3971962468187233,1.8478566054206105
2018-06-07,2774.840087890625,2779.89990234375,2760.159912109375,2770.3701171875,3742080000,1,-0.0007144436219845289,68.87509007444514,3.9828682508840245,23.44753609992218,0.4900000000000002,-0.020000000000000018,0.0269449144991519,0.001232741993758485,-1.0,-1.0,0.0,0.3763387407862864,1.692543095317894
2018-06-08,2765.840087890625,2779.389892578125,2763.590087890625,2779.030029296875,3138850000,1,0.0031210289077513477,71.50101536973453,4.653323337301732,22.427838578265888,0.049999999999998934,0.0,-0.0015963818742098389,-0.0004620884269374544,-3.0,-3.0,0.0,0.3557044217453052,1.5621662828243459
2018-06-11,2780.179931640625,2790.2099609375,2780.169921875,2782.0,3262130000,1,0.0010681370069403208,72.42173579793649,4.870895185992904,20.9281176532471,0.16999999999999993,0.009999999999999787,-0.007081330947245661,0.0006161331177777786,1.0,1.0,0.0,-1.1311407891735088,-1.308137763213314
2018-06-12,2785.60009765625,2789.800048828125,2778.780029296875,2786.85009765625,3435700000,0,0.0017418672787038484,74.00424777437063,4.902086673673939,19.607037903647484,-0.009999999999999787,-0.020000000000000018,0.003747327725608095,-0.0029298778307513215,0.0,0.0,0.0,-1.074212958182996,-1.2202179215957076
2018-06-13,2787.93994140625,2791.469970703125,2774.64990234375,2775.6298828125,3820770000,1,-0.004034254541411457,64.17452368204789,3.7780808048462973,19.23544196441115,0.5999999999999996,-0.029999999999999805,0.002801309108627995,0.0013889267881947254,-1.0,-1.0,0.0,-1.0259236765782418,-1.1407267918312
2018-06-14,2783.2099609375,2789.06005859375,2776.52001953125,2782.489990234375,3540930000,0,0.002468500522503687,67.24392830337405,3.134174775507425,18.461406473323,-0.8200000000000003,-0.040000000000000036,-0.004004276573086795,0.005459643319964293,-2.0,-2.0,0.0,-0.9880703146339133,-1.0680916310808668
2018-06-15,2777.780029296875,2782.81005859375,2761.72998046875,2779.659912109375,5451990000,0,-0.00101762031549408,64.60898950137832,2.1993922206905303,18.810562693546597,-0.1399999999999988,0.03000000000000025,-0.037472876791095046,-0.022804078760698156,-1.0,-1.0,-1.0,-0.965310181281894,-1.0011166283249515
2018-06-18,2765.7900390625,2774.989990234375,2757.1201171875,2773.75,3316120000,0,-0.002128391180886516,59.03510106333028,0.9297360715058396,19.307793657323717,0.33000000000000007,-0.020000000000000462,0.03880941802186473,0.0012544894477869528,3.0,3.0,1.0,2.7110443196312293,1.5233661725254624
2018-06-19,2752.010009765625,2765.050048828125,2743.18994140625,2762.590087890625,3671160000,1,-0.004031517951391294,49.69402051272148,-0.8204166773183204,20.80809564884722,1.0399999999999991,-0.009999999999999787,0.0006676013332939752,-0.0004702371770622632,-1.0,-1.0,0.0,2.357516143105006,1.4108321723695385
2018-06-20,2769.72998046875,2774.860107421875,2763.909912109375,2767.320068359375,3332140000,0,0.001710690224112545,53.307151102128195,-1.7640637687359018,19.66968549983426,-0.5600000000000005,0.020000000000000018,-0.008983099893078748,-0.0034553391851679326,-2.0,-2.0,-1.0,2.0991472061733334,1.311879581891254
2018-06-21,2769.280029296875,2769.280029296875,2744.389892578125,2749.760009765625,3336580000,1,-0.006365728843220268,40.76513278976117,-3.5712187600776666,20.36574566235636,1.8500000000000014,-0.03000000000000025,-0.018760746000618073,-0.003151594283591868,0.0,0.0,0.0,1.898644157009143,1.2235650922125862
2018-06-22,2760.7900390625,2764.169921875,2752.679931640625,2754.8798828125,5468110000,0,0.0018602032551338834,45.109812910358606,-4.369349940549135,19.571634521958845,-0.870000000000001,0.0,0.010918629012531416,0.00015787362465893563,-1.0,-1.0,0.0,1.7365080942245918,1.1437527314511442
2018-06-25,2742.93994140625,2742.93994140625,2698.669921875,2717.070068359375,3663280000,1,-0.013819722967770653,27.76004144996375,-7.222918921407217,24.456744710697667,3.5599999999999987,-0.009999999999999787,-0.011605017947435008,-0.0014212784296392148,-4.0,-4.0,0.0,-0.7001391719001285,0.03139031470764324
2018-06-26,2722.1201171875,2732.909912109375,2715.60009765625,2723.06005859375,3568900000,0,0.0022021505056967236,32.50532040171879,-8.4035439897296,23.503820676354643,-1.4099999999999984,0.020000000000000018,0.01038260692934099,-0.007136657182704904,0.0,0.0,0.0,-0.6589188561669339,0.010530440659503816
2018-06-27,2728.449951171875,2746.090087890625,2699.3798828125,2699.6298828125,3803990000,1,-0.008641586313141117,25.072162050642987,-10.332082794642202,26.598005263257356,1.9900000000000002,-0.040000000000000036,0.0335436005118032,-0.003028556328446318,0.0,0.0,0.0,-0.6189793917126288,-0.01060367696888909
2018-06-28,2698.68994140625,2724.340087890625,2691.989990234375,2716.31005859375,3461100000,1,0.006159680019031288,36.92102196943578,-10.04500441096203,27.364950915656376,-1.0599999999999987,0.009999999999999787,0.0022317042409862944,-0.003999045403677075,1.0,1.0,0.0,-0.5801211195947462,-0.03205051507187987
2018-06-29,2727.1298828125,2743.260009765625,2718.030029296875,2718.3701171875,3586800000,1,0.0007581158875170001,38.311187860194835,-9.294396347055198,27.309617616485525,-0.7600000000000016,0.010000000000000231,0.015354888538903811,0.00280101008486938,3.0,3.0,0.0,-0.542161280929522,-0.053851648071344994
2018-07-02,2704.949951171875,2727.260009765625,2698.949951171875,2726.7099609375,3095040000,0,0.003063260834293461,44.06903991740372,-7.87065994738839,27.443009746787453,-0.4900000000000002,-0.029999999999999805,-0.009471364997116712,-0.009232934241235006,1.0,1.0,0.0,0.5406324671779609,0.13396776388022752
2018-07-03,2733.27001953125,2736.580078125,2711.159912109375,2713.219970703125,1911460000,1,-0.004959629280533677,37.53102191655274,-7.4748445425330825,27.17329724929913,0.5400000000000009,0.0,-0.01101072862122129,0.009472597636754327,0.0,0.0,0.0,0.5033944516604585,0.11964713676814269
2018-07-05,2724.18994140625,2737.830078125,2716.02001953125,2736.610107421875,2980160000,1,0.008583856745537827,51.82881187574704,-5.373419174497466,26.831538605642578,-1.17,-0.010000000000000231,0.015952221121187396,0.004543890146389284,2.0,4.0,1.0,0.4667160723153718,0.10531070804529158
2018-07-06,2737.679931640625,2764.409912109375,2733.52001953125,2759.820068359375,2590250000,1,0.00844551760058016,61.83117939677916,-2.312362003136862,27.372652468640236,-1.6000000000000014,0.0,-0.02775215916340486,-0.0023889164756203734,0.0,0.0,0.0,0.43044070922659006,0.09094901459973595
2018-07-09,2775.6201171875,2784.64990234375,2770.72998046875,2784.169921875,3070060000,1,0.008784290785341506,69.49797623461328,1.267723738398211,27.033610004071537,-0.6799999999999997,0.0,0.027622432238399518,0.003024939992368851,0.0,0.0,0.0,-0.4695380661158344,-0.18763744810032673
2018-07-10,2788.56005859375,2795.580078125,2786.239990234375,2793.840087890625,3080140000,0,0.003467249318821859,72.06884329380802,4.045739761424551,24.950482836861998,-0.049999999999998934,-0.009999999999999787,0.00929758763818036,-0.0034236481676053563,0.0,0.0,0.0,-0.4814986858794713,-0.19340063478607936
2018-07-11,2779.820068359375,2785.909912109375,2770.77001953125,2774.02001953125,2986180000,1,-0.007119486371916502,60.09097944788987,4.284186910647253,24.6997609065304,0.9900000000000002,-0.010000000000000231,-0.03199750611184152,-0.008812040976282251,0.0,0.0,0.0,-0.4873925463904659,-0.21574216851562372
2018-07-12,2783.139892578125,2799.219970703125,2781.530029296875,2798.2900390625,2834230000,1,0.0087109915801719,67.68042919661417,5.722343573942193,24.76645294190968,-1.0500000000000007,-0.020000000000000018,-0.04395119414383626,0.0017685920911130215,0.0,0.0,0.0,-0.49333210197408006,-0.2386957523029625
2018-07-13,2796.929931640625,2804.530029296875,2791.68994140625,2801.31005859375,2619790000,0,0.0010786555366086475,68.53942955669191,6.467896635049119,23.176270935071724,-0.40000000000000036,-0.009999999999999787,0.02735774503459944,-0.004346802680328338,-1.0,-1.0,0.0,-0.49931836179796596,-0.26232582622583167
2018-07-16,2797.360107421875,2801.18994140625,2793.389892578125,2798.429931640625,2819860000,1,-0.0010286646208985384,66.59183509592884,6.348980843267977,21.142123612478827,0.6500000000000004,0.020000000000000018,-0.04244815295354885,-0.0012108005108086726,-1.0,-1.0,-1.0,2.036433894004194,-0.6702667282361406
2018-07-17,2789.340087890625,2814.18994140625,2789.239990234375,2809.550048828125,3064920000,1,0.003965824343443431,70.34579761129271,6.573458746668049,21.649833953731648,-0.7699999999999996,-0.020000000000000462,-0.0022551101875539405,-0.010065857197482181,0.0,0.0,0.0,1.8554212042394267,-0.6193242142391736
2018-07-18,2811.35009765625,2816.760009765625,2805.889892578125,2815.6201171875,3111560000,0,0.0021581820767374625,72.3058069938985,6.664137102404762,20.212538384900764,0.03999999999999915,0.040000000000000036,-0.004950855292495293,0.0004894760752293569,0.0,0.0,0.0,1.7060868055451417,-0.5689810293460458
2018-07-19,2809.3701171875,2812.050048828125,2799.77001953125,2804.489990234375,3278360000,0,-0.003960826849049506,63.435140493603875,5.553333786022627,19.630879621080663,0.7699999999999996,-0.040000000000000036,0.019936080737808493,-0.00318538620092535,-1.0,-1.0,0.0,1.5795846605347474,-0.5187014934914644
2018-07-20,2804.550048828125,2809.699951171875,2800.010009765625,2801.830078125,3243250000,1,-0.0009488977712743676,61.35937135344341,4.275587331825003,18.305421192436576,-0.009999999999999787,0.050000000000000266,0.0006947822137336413,0.005791423271754504,0.0,0.0,0.0,1.4701761786279695,-0.4678551126432196
2018-07-23,2799.169921875,2808.610107421875,2795.139892578125,2806.97998046875,2928490000,1,0.0018363623432315187,63.991650674799565,3.448844918431389,17.660727012611698,-0.2400000000000002,0.029999999999999805,0.02007768213867482,-0.004483398583975911,-1.0,-1.0,0.0,-0.3128659989395222,-0.14516421454645573
2018-07-24,2820.679931640625,2829.989990234375,2811.1201171875,2820.39990234375,3430410000,1,0.004769518886053562,70.11325561076123,3.468035014863183,18.37396471301347,-0.20999999999999908,4.440892098500626e-16,0.0010885835882446127,-8.16827362195705e-05,3.0,3.0,1.0,-0.34866862034737467,-0.20737700101335324
2018-07-25,2817.72998046875,2848.030029296875,2817.72998046875,2846.070068359375,3584400000,0,0.009060435070372713,78.2676999750991,4.790310852392491,19.964109261695008,-0.120000000000001,-0.04000000000000048,0.0019021744865913945,0.006109251967322684,-4.0,-4.0,-1.0,-0.3866729797464434,-0.27863083154358986
2018-07-26,2835.489990234375,2845.570068359375,2835.260009765625,2837.43994140625,3667290000,0,-0.00303690274886736,70.7766580025439,4.660137050175113,18.743569172635674,-0.14999999999999858,0.010000000000000231,0.011337683870913988,-0.004966001498039611,1.0,1.0,0.0,-0.42725984380516213,-0.3629368631885185
2018-07-27,2842.35009765625,2843.169921875,2808.340087890625,2818.820068359375,3434370000,0,-0.006583834644845457,57.15775164182923,2.978276225384093,20.888404480867585,0.8899999999999988,0.0,0.004419156840252802,-0.0022060331796797134,2.0,2.0,0.0,-0.47090329839242856,-0.4673044981336074
2018-07-30,2819.0,2821.739990234375,2798.110107421875,2802.60009765625,3261190000,1,-0.0057707893155871425,47.89457827773341,0.5583820266031552,21.25393492508524,1.2300000000000004,0.029999999999999805,0.0020022699074089484,-0.0010638134681618262,-3.0,-3.0,0.0,-1.0275459890947143,-1.7403488770882178
2018-07-31,2809.72998046875,2824.4599609375,2808.06005859375,2816.2900390625,3906890000,0,0.004872837219303094,54.99726972423221,-0.28973429010235563,21.334725372573875,-1.4299999999999997,-0.029999999999999805,-0.011129850055698227,0.001963110932089534,-1.0,-1.0,0.0,-0.9617623261484489,-1.6549216359136256
2018-08-01,2821.169921875,2825.830078125,2805.85009765625,2813.360107421875,3501350000,1,-0.0010408930675711336,53.20622558091638,-1.1682121296965953,21.15409271873069,0.3200000000000003,0.040000000000000036,-0.02567745553357187,-0.004750931950486037,0.0,0.0,0.0,-0.9001022728427897,-1.5943585214936102
2018-08-02,2800.47998046875,2829.909912109375,2796.340087890625,2827.219970703125,3501380000,1,0.0049143495822087,60.26856762351043,-0.9455206440291448,22.809523585399933,-0.9600000000000009,-0.010000000000000231,0.009226809244766937,-0.006011999848421064,-2.0,-2.0,0.0,-0.841841776652578,-1.5627991464506108
2018-08-03,2829.6201171875,2840.3798828125,2827.3701171875,2840.35009765625,3043690000,1,0.004633432065347987,65.8950389941096,-0.08872644899878424,21.52290872192994,-0.5499999999999989,4.440892098500626e-16,-0.00646361323407075,0.002969299191421566,-1.0,-1.0,0.0,-0.786377535356442,-1.573402061906659
2018-08-06,2840.2900390625,2853.2900390625,2835.97998046875,2850.39990234375,2879020000,1,0.003531982650801626,69.68625156995316,0.9242197268879409,20.961195371505948,-0.370000000000001,-0.020000000000000462,0.00041382164877743345,-0.0046227387549226465,-2.0,-2.0,0.0,0.9537749517821071,3.1998298696544554
2018-08-07,2855.919921875,2863.429931640625,2855.919921875,2858.449951171875,3185440000,0,0.0028202017464857678,72.51057857178867,1.8522123959957746,19.903706561555154,-0.33999999999999986,0.0,-0.0027620511966409064,0.0008270615145103922,3.0,3.0,0.0,0.8928454621000985,2.687472818902756
2018-08-08,2856.7900390625,2862.43994140625,2853.090087890625,2857.699951171875,2978070000,0,-0.00026241439329510795,71.79152840587108,2.112490819320154,18.496526155431134,-0.08000000000000007,-0.020000000000000018,-0.022375426570711145,0.0024770882622964334,1.0,1.0,0.0,0.8351957554372331,2.3428194715387605
2018-08-09,2857.18994140625,2862.47998046875,2851.97998046875,2853.580078125,3066180000,0,-0.0014427146770399496,67.54603511652388,1.720742445018228,17.430322668040315,0.41999999999999993,0.010000000000000231,-0.0022653273173263333,-0.0005773983842617266,2.0,2.0,0.0,0.7802281282771012,2.088835658231844
2018-08-10,2838.89990234375,2842.199951171875,2825.81005859375,2833.280029296875,3265590000,0,-0.007139312263244473,50.55030296916123,-0.09565053568458382,18.80894891646827,1.8900000000000006,-0.029999999999999805,0.006358198742492503,-0.0006603787513001009,1.0,1.0,0.0,0.7274229310079764,1.8904241097303591
2018-08-13,2835.4599609375,2843.39990234375,2819.8798828125,2821.929931640625,3173630000,1,-0.004014037665980266,43.49060826034058,-2.1383818522402755,19.437091665105832,1.6199999999999992,0.009999999999999787,-0.005366486541075019,-0.01648382857584301,-2.0,-2.0,0.0,0.6763135785230514,0.6139382344349698
2018-08-14,2827.8798828125,2843.110107421875,2826.580078125,2839.9599609375,2986500000,0,0.006368930016417421,55.007747874296626,-2.336049432133489,19.669502880591725,-1.4699999999999989,-0.009999999999999787,0.002121791587452968,0.0014259543053397558,0.0,0.0,0.0,0.6473683941743774,0.6031346374643916
2018-08-15,2827.949951171875,2827.949951171875,2802.489990234375,2818.3701171875,3656680000,1,-0.007631208581378815,42.92131831662142,-3.890028154957175,22.04289859026283,1.33,-0.010000000000000231,-0.034354797876538105,-0.013077596207343322,0.0,0.0,0.0,0.6192467164701316,0.5924716832329567
2018-08-16,2831.43994140625,2850.489990234375,2831.43994140625,2840.68994140625,3232000000,1,0.00788821455263811,54.774754616732345,-3.401575703765726,23.386495184477788,-1.1900000000000013,-0.009999999999999787,0.012064976642616791,-0.0011046853781724766,-2.0,-2.0,0.0,0.5918708696450762,0.5819442936683191
2018-08-17,2838.320068359375,2855.6298828125,2833.72998046875,2850.1298828125,3037640000,1,0.003317606375263089,58.93630187051157,-2.472783598031853,23.188282805714085,-0.8099999999999987,0.020000000000000018,0.013347883858260086,0.0002550676550167926,1.0,1.0,0.0,0.5651701721182246,0.571547606649407
2018-08-20,2853.929931640625,2859.760009765625,2850.6201171875,2857.050048828125,2757150000,1,0.002425074902128281,61.901646836396914,-1.4718541493285002,21.38052869203554,-0.15000000000000036,-0.04000000000000048,0.013734729183394403,0.008716721391922366,0.0,0.0,0.0,0.3959007492130404,2.277828819680445
2018-08-21,2861.510009765625,2873.22998046875,2861.320068359375,2862.9599609375,3174010000,0,0.002066399954627058,64.43258689291154,-0.5392981780707764,20.687115751847468,0.3699999999999992,0.020000000000000462,0.007565180378754427,0.0048751266583741855,0.0,0.0,0.0,0.3543202278113928,2.02977295350611
2018-08-22,2860.989990234375,2867.5400390625,2856.050048828125,2861.820068359375,2701250000,0,-0.0003982310542435054,63.49386226473017,-0.14715639874137665,19.460832349517805,-0.6099999999999994,-0.020000000000000462,0.018118191491894933,0.0030977237750973805,1.0,1.0,0.0,0.31215998655371713,1.8352166758479669
2018-08-23,2860.2900390625,2868.780029296875,2854.030029296875,2856.97998046875,2724450000,1,-0.0016926939235351061,59.26368537921741,-0.35009490671857435,18.832721369582096,0.16000000000000014,-0.009999999999999787,0.01049842623548334,-0.0078043853831430325,0.0,0.0,0.0,0.2690659295961627,1.6763459837160852
2018-08-24,2862.35009765625,2876.159912109375,2862.35009765625,2874.68994140625,2603010000,1,0.006179705928285333,68.20655072290361,0.524509534063526,18.879016072387817,-0.41999999999999993,-0.020000000000000018,0.009180569407610544,0.01612874843926602,0.0,0.0,0.0,0.22461206711774492,1.5426642633788734
2018-08-27,2884.68994140625,2898.25,2884.68994140625,2896.739990234375,2865070000,1,0.007641141407110444,75.82946555556391,2.304427616268164,19.50315507523611,0.16999999999999993,-0.009999999999999787,0.0,0.0022357075658587097,1.0,1.0,0.0,1.98216986050982,-0.05493846308033642
2018-08-28,2901.449951171875,2903.77001953125,2893.5,2897.52001953125,2687770000,1,0.00026924207759835515,76.06372080302202,3.195817290517134,18.27207033603796,0.33999999999999986,0.029999999999999805,0.01995808661950687,-0.001324264032107223,-1.0,-1.0,0.0,1.9036495145129217,-0.08141883456152636
2018-08-29,2900.6201171875,2916.5,2898.39990234375,2914.0400390625,2805520000,0,0.005685242468911669,80.64719289471891,4.480771943857455,18.366458353732895,-0.25,0.010000000000000231,0.002105540980532833,-0.002404764527759338,1.0,1.0,0.0,1.8319863381959884,-0.10864084814673337
2018-08-30,2908.93994140625,2912.4599609375,2895.219970703125,2901.1298828125,2810450000,1,-0.004440172044458075,68.77251810345992,4.056668405527482,18.42693968781851,1.2799999999999994,-4.440892098500626e-16,0.012800592756915096,-0.0056615328697090395,1.0,1.0,0.0,1.7661865819222498,-0.13670985907234948
2018-08-31,2898.3701171875,2906.320068359375,2891.72998046875,2901.52001953125,2887220000,0,0.00013446846730492032,68.93202470262803,3.4231401683744416,17.91535944819271,-0.6699999999999999,0.020000000000000018,-0.0014286644419756452,0.0021685560260155255,-1.0,-1.0,0.0,1.7054476841881496,-0.16574642334061757
2018-09-04,2896.9599609375,2900.179931640625,2885.1298828125,2896.719970703125,3087420000,0,-0.0016556920488793076,64.27147951999922,2.352531639022555,17.71199641760035,0.3000000000000007,0.0,0.007381062969271081,-0.006351962565760579,-1.0,-2.0,0.0,-1.5320085050002055,-0.18603202779452419
2018-09-05,2891.590087890625,2894.2099609375,2876.919921875,2888.60009765625,3248780000,0,-0.002807062801265972,56.77855261791133,0.8468673969777072,17.990403405670307,0.75,0.0,-0.010766042115976324,0.0018429166421238857,1.0,1.0,0.0,-1.4668258750376038,-0.20677523863426936
2018-09-06,2888.639892578125,2892.050048828125,2867.2900390625,2878.050048828125,3144240000,0,-0.0036589910366181576,48.331311087069366,-1.0095702529201809,18.8930175869976,0.7400000000000002,0.0,-0.01325913747101363,0.002507523830407757,0.0,0.0,0.0,-1.4068688881417637,-0.22802060846006755
2018-09-07,2868.260009765625,2883.81005859375,2864.1201171875,2871.679931640625,2976580000,1,-0.002215797895014484,43.79222456877145,-2.719493862980741,18.999274096231254,0.23000000000000043,-0.009999999999999787,-0.0015870919876816584,-0.003596114122648065,-1.0,-1.0,0.0,-1.3514070482158607,-0.24981729272125297
2018-09-10,2881.389892578125,2886.929931640625,2875.93994140625,2877.1298828125,2751100000,1,0.0018960282146933797,48.56118717688811,-3.4874208646941405,18.49937088340042,-0.7200000000000006,-0.020000000000000018,0.016019250121058648,-0.0005027868974392518,2.0,2.0,0.0,0.6389196044435789,0.854369635310657
2018-09-11,2871.570068359375,2892.52001953125,2866.780029296875,2887.889892578125,2904500000,1,0.003732865689715426,56.8930607017429,-3.277842567662695,19.464786796863695,-0.9399999999999995,0.010000000000000231,0.018711430487561027,0.0020097347155790214,-1.0,-1.0,0.0,0.5891346819851514,0.8021681710224247
2018-09-12,2888.2900390625,2894.64990234375,2879.199951171875,2888.919921875,3341280000,1,0.0003566083498935524,57.65073478168054,-3.0800430837005663,18.92947538019854,-0.08000000000000007,0.009999999999999787,0.02275123410172087,0.0077496549279547884,-2.0,-2.0,0.0,0.5397709782918129,0.7533876495860746
2018-09-13,2896.85009765625,2906.760009765625,2896.389892578125,2904.179931640625,3274090000,1,0.005268352159391334,67.43519488426506,-1.984851156470775,18.784223714922067,-0.7700000000000014,-0.019999999999999574,-0.029936279125567664,-0.002243696646296927,-3.0,-3.0,0.0,0.4903215769309614,0.7083541040490748
2018-09-14,2906.3798828125,2908.300048828125,2895.77001953125,2904.97998046875,3179410000,0,0.00027544390076635555,67.88406546234319,-1.3028798503726726,17.950331125849125,-0.29999999999999893,0.0,0.002700445285373577,-0.005840650729541842,1.0,1.0,0.0,0.4401907703179865,0.6682480243978149
2018-09-17,2903.830078125,2904.64990234375,2886.159912109375,2888.800048828125,2967980000,1,-0.005585290991549207,51.36319911884952,-1.9963104454162455,18.06629609031924,1.6099999999999994,0.0,0.00448459973847319,0.003925299454991307,-2.0,-2.0,0.0,0.19907462410497237,-0.09519716382329949
2018-09-18,2890.739990234375,2911.169921875,2890.429931640625,2904.31005859375,3091190000,1,0.0053546528676252396,61.67866599081794,-1.4885375061180426,18.640106351193342,-0.8900000000000006,0.02999999999999936,0.013082043430022052,-0.0024201158014890986,3.0,3.0,0.0,0.19021488426803337,-0.07340587388489117
2018-09-19,2906.60009765625,2912.360107421875,2903.820068359375,2907.949951171875,3302460000,1,0.0012524880331719868,63.75997597087911,-1.0086222292786076,17.293430712700896,-1.0399999999999991,0.03000000000000025,0.002268717887650708,0.004501801970305429,-3.0,-3.0,0.0,0.18137970071317688,-0.05139007944926285
2018-09-20,2919.72998046875,2934.800048828125,2919.72998046875,2930.75,3406520000,0,0.00781001418532906,73.97571975120665,0.6537297169305525,18.567652971840776,0.05000000000000071,-0.010000000000000231,-0.00504860342815681,0.003321710546514391,2.0,2.0,0.0,0.17256691392002954,-0.029108762705194302
2018-09-21,2936.760009765625,2940.909912109375,2927.110107421875,2929.669921875,5652470000,0,-0.00036860093700704873,72.85319120264296,1.444602927889612,17.931939867262003,-0.120000000000001,0.0,-0.0016462993650553895,-0.008325056744842725,1.0,1.0,0.0,0.16377438619804663,-0.006517927039084068
2018-09-24,2921.830078125,2923.7900390625,2912.6298828125,2919.3701171875,3392030000,0,-0.003521882314013849,62.429536178847684,1.0561173178272902,17.8130197599604,0.5199999999999996,-0.009999999999999787,0.024908979178032618,0.0025882691604381183,-1.0,-1.0,0.0,1.315848537130092,-0.552305277269169
2018-09-25,2921.75,2923.949951171875,2913.699951171875,2915.56005859375,3330880000,0,-0.001305948493117946,58.83644338068855,0.36055083382140296,16.804617125299014,0.22000000000000064,0.020000000000000018,0.01618674213418064,0.0005834628245632641,0.0,0.0,0.0,1.2328175550655458,-0.561327700259148
2018-09-26,2916.97998046875,2931.14990234375,2903.280029296875,2905.969970703125,3417540000,1,-0.003294699681159941,50.41017362733548,-0.8607149831725351,18.279984581509144,0.47000000000000064,-0.040000000000000036,-0.004144325775685107,-0.005012541823544286,0.0,0.0,0.0,1.157527821368323,-0.5704678208986936
2018-09-27,2911.64990234375,2927.219970703125,2909.27001953125,2914.0,3101360000,0,0.0027594762285113967,56.437737522067444,-1.22102172677058,18.675986637307926,-0.4800000000000004,0.0,-0.004038925997249446,-0.009847279784212154,0.0,0.0,0.0,1.0885845681172506,-0.5797295541732509
2018-09-28,2910.030029296875,2920.530029296875,2907.5,2913.97998046875,3461680000,1,-6.870144138179519e-06,56.41801094710278,-1.533760482161874,17.923192325250202,-0.2900000000000009,0.009999999999999787,0.014367713369011461,0.007751282370461494,2.0,2.0,0.0,1.0249058392692247,-0.5891169862849113
2018-10-01,2926.2900390625,2937.06005859375,2917.909912109375,2924.590087890625,3375890000,0,0.0036344923421985013,64.09295969862177,-1.1184046431359498,18.610777098550177,-0.11999999999999922,0.03000000000000025,0.026483714125006105,-0.0036996800454468406,0.0,0.0,0.0,0.02711897356539776,-2.638160531068797
2018-10-02,2923.800048828125,2931.419921875,2919.3701171875,2923.429931640625,3432620000,1,-0.0003967689102790794,62.699868097275626,-1.0170685169353586,17.73598077707682,0.05000000000000071,-0.040000000000000036,0.008090564152975627,0.01280624224985772,0.0,0.0,0.0,0.011662322032187466,-2.34447892053305
2018-10-03,2931.68994140625,2939.860107421875,2921.360107421875,2925.510009765625,3625510000,0,0.0007112667367183715,64.30491892256673,-0.9087637774310284,17.83785000679991,-0.4400000000000013,0.06999999999999984,-0.00210427947650072,-0.0034156533069074047,0.0,0.0,0.0,-0.003901863100066968,-2.126092408176935
2018-10-04,2919.35009765625,2919.780029296875,2883.919921875,2901.610107421875,3510370000,0,-0.008203035421009815,40.94594688601319,-2.4576791625932373,21.004815057976593,2.610000000000001,0.020000000000000018,0.007229509099783187,-0.0009184702430270636,0.0,0.0,0.0,-0.019587209648574935,-1.957189080347442
2018-10-05,2902.5400390625,2909.639892578125,2869.2900390625,2885.570068359375,3340820000,0,-0.0055433145846221455,31.956613556821267,-4.456911651770895,23.58415351899638,0.5999999999999996,0.03000000000000025,-0.01109889306804869,0.003335560266446415,0.0,0.0,0.0,-0.03540794741207976,-1.8239918296173474
2018-10-08,2877.530029296875,2889.449951171875,2862.080078125,2884.429931640625,3381820000,0,-0.000395194708349698,31.391381975717408,-5.672555945111844,24.088916122713528,0.8699999999999992,0.0,-0.010629602859552554,-0.014084678619262271,-3.0,-3.0,0.0,-0.7875521635751102,-2.284184727332742
2018-10-09,2882.510009765625,2894.830078125,2874.27001953125,2880.340087890625,3531690000,0,-0.0014189098341542976,29.250022575033356,-6.508650764555824,23.61840178551839,0.2599999999999998,-0.020000000000000018,0.011099417291497044,0.0023612144438462214,-2.0,-2.0,0.0,-0.7339710993211989,-2.039665976507969
2018-10-10,2873.89990234375,2874.02001953125,2784.860107421875,2785.679931640625,4554260000,0,-0.03341638904260208,10.365934820167283,-12.828173078169334,33.199945609949275,7.010000000000002,0.010000000000000231,-0.01586019752835333,0.0017673875050836347,2.0,2.0,0.0,-0.6821096167669577,-1.847410395680405
